File Path;Name;Description;Family;Number;Background;Shaped
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_355.png;Aquatic Canvass Symphony;A vibrant underwater world encapsulated in aluminum artistry.;dolphin;355;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_356.png;Ferocious Thirst Quencher 4;Unleash the beastly sip!;creature;356;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_357.png;Aquafloral Serenade;Enigmatic dance of oceanic flora and fauna.;dolphin;357;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_358.png;Abyssal Harmony Can 2;Vivid marine life captured in a can.;dolphin;358;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_359.png;Abyssal Echoes Can;Vibrant marine life encased in a mystical can.;dolphin;359;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_360.png;Cosmic Chaos Can;Fantastical beasts in a vibrant cosmic dance.;sea monster;360;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_361.png;Abyssal Sip Serpent;Unleash the monster within, one gulp at a time.;creature;361;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_362.png;Fantastical Fizz Fiend;A vibrant, monstrous effervescence leaps from beyond the aluminum abyss.;creature;362;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_363.png;Abyssal Thirst Quencher 1;Sip on whimsy: unleash sea-creature chaos.;creature;363;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_364.png;Ferocious Thirst Quencher 5;A can alive with wild, thirst-ravenous beast!;creature;364;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_365.png;Abyssal Thirst Quencher 2;Mythical sea-beast's aquatic eruption.;creature;365;Plain;Yes
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_366.png;Cansaurus Monstrum Elixir;Beverage of Beasts unleashed flavor frenzy!;creature;366;Plain;Yes
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_367.png;Ferocious Thirst Quencher 6;Unleash the beast within this vibrant, monstrous beverage.;creature;367;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_368.png;Abyssal Brew Horror;A monstrous, colorful can with a gaping maw.;creature;368;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_369.png;Soda Monster Abyss;An abyssal creature disguised as a fizzy temptation.;creature;369;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_370.png;Guzzling Gargoyle Gulp;Thirst-quenching terror in a can.;creature;370;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_371.png;Ferocious Fizz Fury 4;A beastly beverage erupts in a can!;creature;371;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_372.png;Chromatic Monster Maw;A carnivalesque canister of vibrant, voracious monstrosity.;creature;372;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_373.png;Abyssal Harmony Can 3;Whimsical marine life encased in aluminum.;dolphin;373;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_374.png;Mystic Beast Soda;A can transformed into a mythical creature's maw, entwining serpents lurk within.;creature;374;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_375.png;Aqua Can Odyssey;Vibrant marine life encapsulated in artful serenity.;dolphin;375;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_376.png;Aquatic Canopy Cosmos;Dive into a vibrant underwater odyssey encapsulated in a mystical can.;dolphin;376;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_377.png;Psychedelic Caniverse;A vibrant abyss of whimsical creatures encapsulated in a can.;sea monster;377;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_378.png;Abyssal Brew Havoc;Chaos swirls in a can, and a vibrant abyss awakens.;sea monster;378;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_379.png;Chromatic Kraken Can;Whimsical oceanic aberration unleashed.;sea monster;379;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_380.png;Psychedelic Soda Swamp;A vivid abyss of fantastical creatures swirling in chromatic harmony.;sea monster;380;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_381.png;Surreal Swirl Menagerie;A vivid fantasy of chaos and color captured in a can.;sea monster;381;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_382.png;Cosmic Beast Brew;A vibrant can of untamed mythical madness.;sea monster;382;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_383.png;Whimsical Chaos Brew;A psychedelic swirl of vivid fantasy.;sea monster;383;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_384.png;Chaos in Can;A vibrant pandemonium captured in aluminum.;sea monster;384;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_385.png;Psychedelic Soda Abyss;A vivid, chaotic underworld bursts from a fantastical can.;sea monster;385;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_386.png;Cosmic Doodle Deluge;A surreal explosion of vibrant alien graffiti.;sea monster;386;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_387.png;Abyssal Brew Fest;A psychedelic plunge into oceanic oddities.;sea monster;387;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_388.png;Soda Monster Mayhem;A vibrant can unleash a pandemonium of whimsical creatures.;sea monster;388;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_389.png;Chaos Quencher Essence;A psychedelic fusion of thirsty pandemonium - uncannily vibrant!;sea monster;389;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_390.png;Mystical Creature Carnival;Whimsical beasts in vibrant revelry.;sea monster;390;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_391.png;Cosmic Brew Abyss;Surreal creatures swarm a cosmic can.;sea monster;391;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_392.png;Cosmic Can Conundrum;An otherworldly brew - chaos and colors encapsulated!;sea monster;392;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_393.png;Psychedelic CanVerse;An NFT odyssey of vibrant, surreal creatures.;sea monster;393;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_394.png;Psychedelic Ocean Frenzy;Surrealist sea of vibrant fantasy.;sea monster;394;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_395.png;Chromatic Predator Fizz;A vibrant, monstrous thirst-quencher.;creature;395;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_396.png;Monstrous Thirst Quencher 2;Surreal beverages can unleash vibrant beastly appetite.;creature;396;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_397.png;Jurassic Quench Predator;Ferocious thirst, ancient roar!;creature;397;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_398.png;Ferocious Thirst Quencher 7;Unleash the beast within, one sip at a time.;creature;398;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_399.png;Jurassic Gulp Genesis;Prehistoric thirst unleashed!;creature;399;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_400.png;Jurassic Thirst Quencher 2;A ferocious sip of prehistory.;creature;400;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_401.png;Voracious Can Monster;Thirsty? Encounter a vivid beast of flavor!;creature;401;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_402.png;Jurassic Brew Fury;Fierce sips await!;creature;402;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_403.png;Mythic Can Serpent;Ferocious guardian unleashed from a mystical beverage.;dinosaur;403;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_404.png;Mythic Dino Elixir;A ferocious, mystic brew—uncap the beast within.;dinosaur;404;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_405.png;Mythic Can Dragon;Mystical brew guardian.;dinosaur;405;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_406.png;Mythic Draconic Brew;Ferocious dragon-guarded elixir.;dinosaur;406;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_407.png;Thirsty Myths Unleashed;Fantasy unleashed in effervescent artistry.;dinosaur;407;Plain;Yes
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_408.png;Ferocious Thirst Quencher 8;Unleash the beastly flavor!;dinosaur;408;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_409.png;Primal Sip Fury;Quenching Jurassic thirst.;dinosaur;409;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_410.png;Mythical Thirst Quencher;Unleash legendary sips.;dinosaur;410;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_411.png;Psychedelic Monster Brew;A vibrant concoction of wild, monstrous imagination.;sea monster;411;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_412.png;Chromatic Tentacle Brew;Vivid surrealism in a can.;sea monster;412;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_413.png;Spectral Soda Seas;Dive into a carbonated ocean of whimsical nightmares, fizzing with vibrant mayhem.;sea monster;413;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_414.png;Mythic Monster Mash;A jar teeming with vibrant, chaotic creatures.;sea monster;414;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_415.png;Psychedelic Monster Brew;Vibrant creatures trapped in a can.;sea monster;415;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_416.png;Chaos Concoction Soda;A vibrant abyss of untamed creatures.;sea monster;416;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_417.png;Cosmic Brew Odyssey;A fantastical voyage is bottled in vibrant imagination.;sea monster;417;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_418.png;Psychedelic Wolf Vortex;A vibrant vortex swirls within a mythic wolf's gaze.;werewolf;418;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_419.png;Chromatic Howl Brew;A vibrant, mystical wolf spirit captured in liquid art form.;werewolf;419;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_420.png;Cosmic Werewolf Canvas;Vibrant wolf spirit encapsulated in psychedelic artistry.;werewolf;420;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_421.png;Ferocious Flame Feline;A vivid, fiery roar encased.;werewolf;421;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_422.png;Chromatic Beast Brew;Vivid fury in a can—unleashes the colors.;werewolf;422;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_423.png;Vibrant Howl Spectrum;A can emblazoned with a brilliantly colored, ferocious wolf spirit.;werewolf;423;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_424.png;Mystic Feral Brew 3;Enigmatic elixir guarded by a vibrant, wild spirit.;werewolf;424;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_425.png;Cosmic Werewolf Convergence;Vibrant astral wolf unleashed.;werewolf;425;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_426.png;Mythic Beast Brew;Fiery spirit captured in art.;werewolf;426;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_427.png;Ferocious Thirst Quencher 9;Sip the wild fury.;vampire;427;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_428.png;Blossoming Serenity Dream;Ethereal beauty entwined in vibrant flora.;vampire;428;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_429.png;Eternal Blossom Dreams;A surreal fusion of beauty and flora, immortalized in art.;vampire;429;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_430.png;Astral Blossom Elegance;Enigmatic beauty blooms amidst cosmic serenity.;vampire;430;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_431.png;Aquaflora Siren Can;Enchanting aquatic beauty blooms.;vampire;431;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_432.png;AquaVivid Dreamer;A whimsical mermaid graces a mystic can.;vampire;432;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_433.png;Feral Fizz Fury 1;Untamed energy unleashed in artful aluminum.;vampire;433;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_434.png;Chromatic Mystic Gaze;Enchanting can artistry.;lizard;434;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_435.png;Chromatic Lizard 1;Vivid hues cloak this enigmatic, pop-art gecko.;lizard;435;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_436.png;Psychedelic Chameleon Can;Vibrant fusion of art and illusion.;lizard;436;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_437.png;Ferocious Fizz Fury 5;Can of cosmic rage.;vampire;437;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_438.png;Psychedelic Soda Serpent;Vibrant fusion of myth and modernity.;lizard;438;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_439.png;Ethereal Bloom Smile;Evoke the mystique of a joyful spirit adorned with floral grace.;vampire;439;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_440.png;Chromatic Serpent Sip 1;A mythical, vibrant dragon encases this mystical beverage.;lizard;440;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_441.png;Chameleon Canvass Can;A vibrant, psychedelic chameleon cloaked in artistry.;lizard;441;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_442.png;Feral Fizz Fury 2;Unleashed energy in a can.;vampire;442;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_443.png;Chromatic Lizard 2;Vividly-hued, mystical creature adorning a can.;lizard;443;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_444.png;Gecko Garden Brew;Mystical gecko guards secret nectar.;lizard;444;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_445.png;Mystic Totem Quencher;Enchanted vessel, storytelling in hues.;lizard;445;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_446.png;Mystical Visionary Totem;A vibrant totem of wisdom.;lizard;446;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_447.png;Arboreal Alchemy Ale;Enigmatic brew of nature's intricate enchantment.;ghost;447;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_448.png;Ethereal Arbor Abbey;Mystical sanctuary entwined in timeless, fiery groves.;ghost;448;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_449.png;Arboreal Sanctuary Can;An ethereal forest engulfs a mystical urban oasis.;ghost;449;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_450.png;Mystic Arbor Soda;Intricate arboreal etchings encase mystical liquid lore.;ghost;450;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_451.png;Mountain Stream Serenity;Unwind in illustrated tranquility.;fish;451;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_452.png;Midnight Arbor Essence;Enigmatic twilight encapsulated.;ghost;452;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_453.png;Eerie Brew Soda;Hauntingly carved, endless night.;ghost;453;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_454.png;Aquafloral Elegance Soda;Mesmerizing koi dance among blooming aquatics.;fish;454;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_455.png;Tropical CanScape;A lush paradise in aluminum.;starfish;455;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_456.png;Vivid Oni Vessel;An electrifying fusion of folklore and pop art.;octopus;456;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_457.png;Sundown Sailing Serenity;Tranquil sails at sunset, embodying peace.;sailboat;457;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_458.png;Sundown Sail Can;A serene sailboat journey captured on a can, basking in twilight's glow.;sailboat;458;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_459.png;Sailor's Sunset Brew;Crisp sailboat against an amber sundown – a voyage in a can.;sailboat;459;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_460.png;Feral Fizz Fiend 2;Unleash the beast within the can!;goblin;460;Plain;Yes
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_461.png;Ferocious Fizz Fury 6;Unleashed soda monster.;goblin;461;Styled;Yes
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_462.png;MechSaur Dynamo;Cyber-dinosaur unleashed.;goblin;462;Plain;Yes
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_463.png;Eternal Midnight Brew;Gothic allure encapsulated.;calavera;463;Plain;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_464.png;Ghastly Gulp Gargoyle;A monstrous can unleased.;goblin;464;Plain;Yes
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_465.png;Graffiti Gobble Can;Urban art comes alive, hungry for chaos.;goblin;465;Plain;Yes
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_466.png;Crimson Necropolis Brew;A macabre dance of death and decay hauntingly encapsulated under a blood moon.;calavera;466;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_467.png;Gargantuan Gulp Ghoul;A monstrous thirst-quencher.;goblin;467;Plain;Yes
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_468.png;Crimson Eclipse Mausoleum;A haunting twilight over an eerie, skull-littered gothic realm.;calavera;468;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_469.png;Crimson Ecliptic Requiem;Eternal love amidst gothic twilight.;calavera;469;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_470.png;Crimson Twilight Requiem;Eternal rest under a haunted moon.;calavera;470;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_471.png;Crimson Moonlit Requiem;A haunting castle under a blood-red moon.;calavera;471;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_472.png;Crimson Phantom Brew;Elixir of eternal night, housed in gothic artistry.;calavera;472;Styled;No
https://nftstorage.link/ipfs/bafybeifqxsegwfcwusihwelfsagrsanbqjmckwlfr7i3lx72f27lu5l34y/SodaCan_473.png;Crimson Macabre Brew;Haunting fusion of gothic allure and spectral whispers in a can.;calavera;473;Styled;No
